doodID,category,tilesets,tilesetSpecific,file,comment,Name,doodClass,soundLoop,selSize,defScale,minScale,maxScale,canPlaceRandScale,useClickHelper,ignoreModelClick,maxPitch,maxRoll,visRadius,walkable,numVar,onCliffs,onWater,floats,shadow,showInFog,animInFog,fixedRot,pathTex,showInMM,useMMColor,MMRed,MMGreen,MMBlue,vertR01,vertG01,vertB01,vertR02,vertG02,vertB02,vertR03,vertG03,vertB03,vertR04,vertG04,vertB04,vertR05,vertG05,vertB05,vertR06,vertG06,vertB06,vertR07,vertG07,vertB07,vertR08,vertG08,vertB08,vertR09,vertG09,vertB09,vertR10,vertG10,vertB10,UserList,InBeta,version
OOob,O,"O,K",0,Doodads\Outland\Props\Obstacle\Obstacle,Obstacle,WESTRING_DOOD_OOOB,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,5,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OOsk,O,"O,K",0,Doodads\Outland\Props\Skull\Skull,Skull,WESTRING_DOOD_OOSK,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OOst,O,"O,K",0,Doodads\Outland\Props\Stake\Stake,Stake,WESTRING_DOOD_OOST,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ORrr,E,"O,K",0,Doodads\Outland\Rocks\RubbleRock\RubbleRock,Rubble,WESTRING_DOOD_ORRR,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,6,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JZud,Z,*,0,Doodads\Cinematic\UndergroundDome\UndergroundDome,Underground Dome,WESTRING_DOOD_JZUD,_,_,256,1,1,1,1,1,1,-,-,0,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OOsd,O,"O,K",0,Doodads\Outland\Props\Standard\Standard,Standard,WESTRING_DOOD_OOSD,_,_,64,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IRrs,E,"I,N",0,Doodads\Icecrown\Rocks\Ice_SnowRock\Ice_SnowRock,Snowy Rocks,WESTRING_DOOD_IRRS,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ISrb,S,I,0,Doodads\Icecrown\Structures\Icecrown_Rubble\Icecrown_Rubble,Rubble,WESTRING_DOOD_NSRB,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,3,0,0,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JOgr,O,J,0,Doodads\Cinematic\GlowingRunes\GlowingRunes,Glowing Runes,WESTRING_DOOD_JOGR,_,MagicRunesLoop,0,0.95,0.9,1,1,0,0,-,-,50,0,9,1,1,0,0,1,0,-1,PathTextures\2x2Unbuildable.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
BPtw,E,B,0,Doodads\Barrens\Plants\Barrens_TreeDoodad\Barrens_TreeDoodad,Barrens Tree,WESTRING_DOOD_BPTW,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZPtw,E,Z,0,Doodads\Ruins\Plants\RuinsTreeDoodad\RuinsTreeDoodad,Sunken Ruins Tree,WESTRING_DOOD_ZPTW,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IZww,Z,I,1,Doodads\Cinematic\RisingWaterWIDEDoodad\RisingWaterWIDEDoodad,Rising Water Wide,WESTRING_DOOD_IZWW,_,_,0,1,1,1,1,1,0,-,-,50,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSlx,S,"Y,X,J",0,Doodads\Cityscape\Structures\City_LowWall_TallEndCapWithoutLantern\City_LowWall_TallEndCapWithoutLantern,No Lantern Wall End,WESTRING_DOOD_YSLX,_,_,0,1,1,2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OSar,S,"O,K",0,Doodads\Outland\Structures\Outland_RockArch\Outland_RockArch,Rock Archway,WESTRING_DOOD_OSAR,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OSa1,S,"O,K",0,Doodads\Outland\Structures\Outland_RockArch45\Outland_RockArch45,Angled Rock Archway,WESTRING_DOOD_OSA1,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArchAngle.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1

